trip_id,starttime,stoptime,bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear,year,month,season,start_dayofweek,stop_dayofweek,start_weekday,start_workweekday,stop_weekday,stop_workweekday,start_hour,stop_hour,start_wokdayhour,stop_wokdayhour,age
2974,2014-10-18 16:46:00,2014-10-18 16:48:00,SEA00295,129.056,Summit Ave & E Denny Way,REI / Yale Ave N & John St,CH-01,SLU-01,Short-Term Pass Holder,,,2014,10,Fall,5,5,Saturday,Weekend,Saturday,Weekend,16,16,Work,Work,
147460,2015-09-21 15:52:00,2015-09-21 15:58:00,SEA00078,329.688,15th Ave NE & NE 40th St,Eastlake Ave E & E Allison St,UW-04,EL-05,Member,Male,1988.0,2015,9,Fall,0,0,Monday,Weekday,Monday,Weekday,15,15,Work,Work,27.0
74042,2015-05-15 19:02:00,2015-05-15 19:08:00,SEA00418,381.736,Frye Art Museum / Terry Ave & Columbia St,Bellevue Ave & E Pine St,FH-01,CH-12,Member,Female,1984.0,2015,5,Spring,4,4,Friday,Weekday,Friday,Weekday,19,19,Evening,Evening,31.0
244668,2016-08-07 22:15:00,2016-08-07 22:19:00,SEA00464,247.591,Westlake Ave & 6th Ave,1st Ave & Marion St,SLU-15,CBD-05,Member,Male,1990.0,2016,8,Summer,6,6,Sunday,Weekend,Sunday,Weekend,22,22,Night,Night,26.0
45678,2015-03-10 20:03:00,2015-03-10 20:22:00,SEA00475,1085.741,REI / Yale Ave N & John St,Summit Ave E & E Republican St,SLU-01,CH-03,Member,Male,1981.0,2015,3,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,20,20,Evening,Evening,34.0
15788,2014-11-20 18:54:00,2014-11-20 19:05:00,SEA00063,648.46,Dexter Ave & Denny Way,2nd Ave & Pine St,SLU-18,CBD-13,Member,Male,1988.0,2014,11,Fall,3,3,Thursday,Weekday,Thursday,Weekday,18,19,Evening,Evening,26.0
27229,2015-01-10 11:26:00,2015-01-10 11:36:00,SEA00490,564.929,Key Arena / 1st Ave N & Harrison St,Dexter Ave & Denny Way,SLU-19,SLU-18,Member,Male,1981.0,2015,1,Winter,5,5,Saturday,Weekend,Saturday,Weekend,11,11,Work,Work,34.0
31999,2015-01-27 20:02:00,2015-01-27 20:13:00,SEA00325,644.448,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,2nd Ave & Pine St,PS-05,CBD-13,Short-Term Pass Holder,,,2015,1,Winter,1,1,Tuesday,Weekday,Tuesday,Weekday,20,20,Evening,Evening,
74005,2015-05-15 18:09:00,2015-05-15 18:33:00,SEA00398,1431.368,Summit Ave & E Denny Way,1st Ave & Marion St,CH-01,CBD-05,Short-Term Pass Holder,,,2015,5,Spring,4,4,Friday,Weekday,Friday,Weekday,18,18,Evening,Evening,
142186,2015-09-10 08:08:00,2015-09-10 08:16:00,SEA00202,471.323,Terry Ave & Stewart St,Dexter Ave N & Aloha St,SLU-20,SLU-02,Member,Male,1982.0,2015,9,Fall,3,3,Thursday,Weekday,Thursday,Weekday,8,8,Morning,Morning,33.0
79452,2015-05-26 11:00:00,2015-05-26 11:03:00,SEA00175,160.196,2nd Ave & Vine St,3rd Ave & Broad St,BT-03,BT-01,Short-Term Pass Holder,,,2015,5,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,11,11,Work,Work,
94535,2015-06-21 08:59:00,2015-06-21 09:09:00,SEA00186,613.566,E Pine St & 16th Ave,2nd Ave & Vine St,CH-07,BT-03,Member,Male,1970.0,2015,6,Summer,6,6,Sunday,Weekend,Sunday,Weekend,8,9,Morning,Work,45.0
4541,2014-10-21 14:05:00,2014-10-21 14:10:00,SEA00300,293.537,Harvard Ave & E Pine St,E Harrison St & Broadway Ave E,CH-09,CH-02,Short-Term Pass Holder,,,2014,10,Fall,1,1,Tuesday,Weekday,Tuesday,Weekday,14,14,Work,Work,
137262,2015-08-29 16:50:00,2015-08-29 17:16:00,SEA00384,1534.007,Harvard Ave & E Pine St,Key Arena / 1st Ave N & Harrison St,CH-09,SLU-19,Short-Term Pass Holder,,,2015,8,Summer,5,5,Saturday,Weekend,Saturday,Weekend,16,17,Work,Work,
129209,2015-08-15 16:52:00,2015-08-15 17:19:00,SEA00221,1644.387,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,PS-05,PS-05,Short-Term Pass Holder,,,2015,8,Summer,5,5,Saturday,Weekend,Saturday,Weekend,16,17,Work,Work,
123368,2015-08-06 08:27:00,2015-08-06 08:36:00,SEA00433,542.24,Eastlake Ave E & E Allison St,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,EL-05,UW-10,Member,Male,1975.0,2015,8,Summer,3,3,Thursday,Weekday,Thursday,Weekday,8,8,Morning,Morning,40.0
175927,2016-01-04 17:15:00,2016-01-04 17:35:00,SEA00041,1248.366,E Blaine St & Fairview Ave E,2nd Ave & Blanchard St,EL-03,BT-05,Member,Female,1964.0,2016,1,Winter,0,0,Monday,Weekday,Monday,Weekday,17,17,Work,Work,52.0
23679,2014-12-24 13:55:00,2014-12-24 14:03:00,SEA00139,483.34,Dexter Ave & Denny Way,REI / Yale Ave N & John St,SLU-18,SLU-01,Short-Term Pass Holder,,,2014,12,Winter,2,2,Wednesday,Weekday,Wednesday,Weekday,13,14,Work,Work,
12154,2014-11-10 14:19:00,2014-11-10 14:46:00,SEA00443,1651.552,Westlake Ave & 6th Ave,Lake Union Park / Valley St & Boren Ave N,SLU-15,SLU-17,Short-Term Pass Holder,,,2014,11,Fall,0,0,Monday,Weekday,Monday,Weekday,14,14,Work,Work,
244966,2016-08-08 16:20:00,2016-08-08 16:36:00,SEA00182,957.792,6th Ave S & S King St,6th Ave S & S King St,ID-04,ID-04,Short-Term Pass Holder,,,2016,8,Summer,0,0,Monday,Weekday,Monday,Weekday,16,16,Work,Work,
33209,2015-01-31 12:16:00,2015-01-31 12:22:00,SEA00321,325.163,Bellevue Ave & E Pine St,2nd Ave & Pine St,CH-12,CBD-13,Member,Male,1986.0,2015,1,Winter,5,5,Saturday,Weekend,Saturday,Weekend,12,12,Work,Work,29.0
186112,2016-02-25 10:41:00,2016-02-25 10:48:00,SEA00132,392.838,REI / Yale Ave N & John St,Union St & 4th Ave,SLU-01,CBD-04,Member,Male,1965.0,2016,2,Winter,3,3,Thursday,Weekday,Thursday,Weekday,10,10,Work,Work,51.0
150778,2015-09-28 14:14:00,2015-09-28 14:19:00,SEA00173,328.924,Harvard Ave & E Pine St,2nd Ave & Pine St,CH-09,CBD-13,Member,Female,1964.0,2015,9,Fall,0,0,Monday,Weekday,Monday,Weekday,14,14,Work,Work,51.0
7077,2014-10-29 08:33:00,2014-10-29 08:47:00,SEA00153,807.144,12th Ave & E Mercer St,1st Ave & Marion St,CH-15,CBD-05,Member,Male,1989.0,2014,10,Fall,2,2,Wednesday,Weekday,Wednesday,Weekday,8,8,Morning,Morning,25.0
26349,2015-01-07 14:36:00,2015-01-07 14:52:00,SEA00042,973.359,Bellevue Ave & E Pine St,15th Ave E & E Thomas St,CH-12,CH-05,Short-Term Pass Holder,,,2015,1,Winter,2,2,Wednesday,Weekday,Wednesday,Weekday,14,14,Work,Work,
227514,2016-06-30 20:44:00,2016-06-30 20:52:00,SEA00218,458.754,12th Ave & E Mercer St,Pine St & 9th Ave,CH-15,SLU-16,Member,Male,1996.0,2016,6,Summer,3,3,Thursday,Weekday,Thursday,Weekday,20,20,Evening,Evening,20.0
97982,2015-06-27 12:09:00,2015-06-27 12:13:00,SEA00373,279.293,E Pine St & 16th Ave,E Pine St & 16th Ave,CH-07,CH-07,Short-Term Pass Holder,,,2015,6,Summer,5,5,Saturday,Weekend,Saturday,Weekend,12,12,Work,Work,
108641,2015-07-14 09:04:00,2015-07-14 09:12:00,SEA00323,471.13,Key Arena / 1st Ave N & Harrison St,PATH / 9th Ave & Westlake Ave,SLU-19,SLU-07,Member,Male,1985.0,2015,7,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,9,9,Work,Work,30.0
222285,2016-06-17 17:17:00,2016-06-17 17:21:00,SEA00329,259.332,12th Ave & E Denny Way,Seattle University / E Columbia St & 12th Ave,CH-06,FH-04,Member,Male,1987.0,2016,6,Summer,4,4,Friday,Weekday,Friday,Weekday,17,17,Work,Work,29.0
19041,2014-12-04 12:34:00,2014-12-04 12:45:00,SEA00457,645.21,6th Ave S & S King St,1st Ave & Marion St,ID-04,CBD-05,Member,Female,1973.0,2014,12,Winter,3,3,Thursday,Weekday,Thursday,Weekday,12,12,Work,Work,41.0
4540,2014-10-21 13:57:00,2014-10-21 14:00:00,SEA00092,204.937,15th Ave E & E Thomas St,E Pine St & 16th Ave,CH-05,CH-07,Member,Male,1974.0,2014,10,Fall,1,1,Tuesday,Weekday,Tuesday,Weekday,13,14,Work,Work,40.0
51916,2015-03-29 15:11:00,2015-03-29 15:29:00,SEA00237,1054.455,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Occidental Park / Occidental Ave S & S Washington St,WF-04,PS-04,Short-Term Pass Holder,,,2015,3,Spring,6,6,Sunday,Weekend,Sunday,Weekend,15,15,Work,Work,
131836,2015-08-19 20:09:00,2015-08-19 20:16:00,SEA00043,415.847,Cal Anderson Park / 11th Ave & Pine St,E Harrison St & Broadway Ave E,CH-08,CH-02,Member,Male,1985.0,2015,8,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,20,20,Evening,Evening,30.0
34583,2015-02-06 15:40:00,2015-02-06 15:49:00,SEA00419,556.562,REI / Yale Ave N & John St,2nd Ave & Blanchard St,SLU-01,BT-05,Member,Male,1987.0,2015,2,Winter,4,4,Friday,Weekday,Friday,Weekday,15,15,Work,Work,28.0
49764,2015-03-24 08:31:00,2015-03-24 08:37:00,SEA00240,354.538,E Harrison St & Broadway Ave E,Pine St & 9th Ave,CH-02,SLU-16,Member,Male,1979.0,2015,3,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,8,8,Morning,Morning,36.0
113329,2015-07-21 08:29:00,2015-07-21 08:37:00,SEA00402,469.504,E Pine St & 16th Ave,REI / Yale Ave N & John St,CH-07,SLU-01,Member,Female,1980.0,2015,7,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,8,8,Morning,Morning,35.0
51085,2015-03-27 10:03:00,2015-03-27 10:08:00,SEA00272,294.487,REI / Yale Ave N & John St,Pine St & 9th Ave,SLU-01,SLU-16,Member,Male,1987.0,2015,3,Spring,4,4,Friday,Weekday,Friday,Weekday,10,10,Work,Work,28.0
28223,2015-01-14 12:04:00,2015-01-14 12:10:00,SEA00470,347.665,9th Ave N & Mercer St,PATH / 9th Ave & Westlake Ave,DPD-01,SLU-07,Member,Male,1980.0,2015,1,Winter,2,2,Wednesday,Weekday,Wednesday,Weekday,12,12,Work,Work,35.0
47054,2015-03-14 17:48:00,2015-03-14 17:57:00,SEA00157,530.789,REI / Yale Ave N & John St,2nd Ave & Blanchard St,SLU-01,BT-05,Member,Male,1976.0,2015,3,Spring,5,5,Saturday,Weekend,Saturday,Weekend,17,17,Work,Work,39.0
34457,2015-02-05 19:50:00,2015-02-05 19:53:00,SEA00457,211.136,REI / Yale Ave N & John St,7th Ave & Union St,SLU-01,CBD-03,Member,Male,1987.0,2015,2,Winter,3,3,Thursday,Weekday,Thursday,Weekday,19,19,Evening,Evening,28.0
37747,2015-02-15 19:05:00,2015-02-15 19:15:00,SEA00210,572.891,2nd Ave & Blanchard St,Westlake Ave & 6th Ave,BT-05,SLU-15,Short-Term Pass Holder,,,2015,2,Winter,6,6,Sunday,Weekend,Sunday,Weekend,19,19,Evening,Evening,
221962,2016-06-17 08:16:00,2016-06-17 08:23:00,SEA00374,395.261,Summit Ave & E Denny Way,7th Ave & Union St,CH-01,CBD-03,Member,Female,1986.0,2016,6,Summer,4,4,Friday,Weekday,Friday,Weekday,8,8,Morning,Morning,30.0
92860,2015-06-18 09:07:00,2015-06-18 09:18:00,SEA00270,688.161,Seattle University / E Columbia St & 12th Ave,2nd Ave & Pine St,FH-04,CBD-13,Member,Male,1959.0,2015,6,Summer,3,3,Thursday,Weekday,Thursday,Weekday,9,9,Work,Work,56.0
94396,2015-06-20 18:49:00,2015-06-20 19:07:00,SEA00485,1043.478,REI / Yale Ave N & John St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,SLU-01,PS-05,Short-Term Pass Holder,,,2015,6,Summer,5,5,Saturday,Weekend,Saturday,Weekend,18,19,Evening,Evening,
211218,2016-05-19 17:02:00,2016-05-19 17:04:00,SEA00403,152.481,Harvard Ave & E Pine St,Pine St & 9th Ave,CH-09,SLU-16,Member,Male,1980.0,2016,5,Spring,3,3,Thursday,Weekday,Thursday,Weekday,17,17,Work,Work,36.0
35946,2015-02-11 16:18:00,2015-02-11 16:20:00,SEA00275,142.389,2nd Ave & Pine St,2nd Ave & Pine St,CBD-13,CBD-13,Short-Term Pass Holder,,,2015,2,Winter,2,2,Wednesday,Weekday,Wednesday,Weekday,16,16,Work,Work,
126553,2015-08-11 08:02:00,2015-08-11 08:30:00,SEA00309,1678.647,2nd Ave & Vine St,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,BT-03,UD-01,Member,Male,1979.0,2015,8,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,8,8,Morning,Morning,36.0
174166,2015-12-22 07:59:00,2015-12-22 08:08:00,SEA00096,575.875,Dexter Ave N & Aloha St,E Blaine St & Fairview Ave E,SLU-02,EL-03,Member,Female,1989.0,2015,12,Winter,1,1,Tuesday,Weekday,Tuesday,Weekday,7,8,Morning,Morning,26.0
58662,2015-04-16 19:25:00,2015-04-16 19:42:00,SEA00408,1025.159,7th Ave & Union St,PATH / 9th Ave & Westlake Ave,CBD-03,SLU-07,Member,Female,1982.0,2015,4,Spring,3,3,Thursday,Weekday,Thursday,Weekday,19,19,Evening,Evening,33.0
96764,2015-06-25 08:17:00,2015-06-25 08:25:00,SEA00363,484.002,Key Arena / 1st Ave N & Harrison St,2nd Ave & Blanchard St,SLU-19,BT-05,Member,Male,1964.0,2015,6,Summer,3,3,Thursday,Weekday,Thursday,Weekday,8,8,Morning,Morning,51.0
96938,2015-06-25 12:12:00,2015-06-25 12:39:00,SEA00498,1592.546,7th Ave & Union St,Pier 69 / Alaskan Way & Clay St,CBD-03,WF-01,Short-Term Pass Holder,,,2015,6,Summer,3,3,Thursday,Weekday,Thursday,Weekday,12,12,Work,Work,
217679,2016-06-06 14:23:00,2016-06-06 14:45:00,SEA00161,1292.199,Occidental Park / Occidental Ave S & S Washington St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,PS-04,WF-04,Short-Term Pass Holder,,,2016,6,Summer,0,0,Monday,Weekday,Monday,Weekday,14,14,Work,Work,
6748,2014-10-27 20:34:00,2014-10-27 20:41:00,SEA00059,434.222,2nd Ave & Vine St,2nd Ave & Spring St,BT-03,CBD-06,Member,Male,1984.0,2014,10,Fall,0,0,Monday,Weekday,Monday,Weekday,20,20,Evening,Evening,30.0
9807,2014-11-04 20:38:00,2014-11-04 20:53:00,SEA00486,915.574,E Pine St & 16th Ave,Frye Art Museum / Terry Ave & Columbia St,CH-07,FH-01,Member,Female,1973.0,2014,11,Fall,1,1,Tuesday,Weekday,Tuesday,Weekday,20,20,Evening,Evening,41.0
164633,2015-11-05 17:28:00,2015-11-05 18:00:00,SEA00206,1926.516,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Lake Union Park / Valley St & Boren Ave N,PS-05,SLU-17,Member,Female,1985.0,2015,11,Fall,3,3,Thursday,Weekday,Thursday,Weekday,17,18,Work,Evening,30.0
225884,2016-06-26 19:43:00,2016-06-26 20:11:00,SEA00078,1670.671,2nd Ave & Pine St,2nd Ave & Blanchard St,CBD-13,BT-05,Short-Term Pass Holder,,,2016,6,Summer,6,6,Sunday,Weekend,Sunday,Weekend,19,20,Evening,Evening,
122867,2015-08-05 11:20:00,2015-08-05 11:50:00,SEA00247,1812.157,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,E Blaine St & Fairview Ave E,UW-10,EL-03,Short-Term Pass Holder,,,2015,8,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,11,11,Work,Work,
148394,2015-09-23 16:34:00,2015-09-23 16:40:00,SEA00360,354.747,Union St & 4th Ave,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,CBD-04,PS-05,Member,Male,1963.0,2015,9,Fall,2,2,Wednesday,Weekday,Wednesday,Weekday,16,16,Work,Work,52.0
200243,2016-04-18 08:44:00,2016-04-18 08:52:00,SEA00101,508.101,Dexter Ave N & Aloha St,Westlake Ave & 6th Ave,SLU-02,SLU-15,Member,Male,1988.0,2016,4,Spring,0,0,Monday,Weekday,Monday,Weekday,8,8,Morning,Morning,28.0
39062,2015-02-19 19:00:00,2015-02-19 19:07:00,SEA00171,392.353,PATH / 9th Ave & Westlake Ave,Dexter Ave N & Aloha St,SLU-07,SLU-02,Member,Male,1967.0,2015,2,Winter,3,3,Thursday,Weekday,Thursday,Weekday,19,19,Evening,Evening,48.0
28263,2015-01-14 14:23:00,2015-01-14 14:34:00,SEA00405,660.53,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,12th Ave & NE Campus Pkwy,UD-01,UD-04,Member,Male,1977.0,2015,1,Winter,2,2,Wednesday,Weekday,Wednesday,Weekday,14,14,Work,Work,38.0
114257,2015-07-22 16:51:00,2015-07-22 16:59:00,SEA00124,492.819,9th Ave N & Mercer St,Westlake Ave & 6th Ave,DPD-01,SLU-15,Member,Male,1970.0,2015,7,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,16,16,Work,Work,45.0
205268,2016-05-03 09:36:00,2016-05-03 09:46:00,SEA00389,637.017,Dexter Ave N & Aloha St,Westlake Ave & 6th Ave,SLU-02,SLU-15,Member,Male,1983.0,2016,5,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,9,9,Work,Work,33.0
113107,2015-07-20 17:45:00,2015-07-20 18:02:00,SEA00490,997.45,9th Ave N & Mercer St,Eastlake Ave E & E Allison St,DPD-01,EL-05,Member,Male,1989.0,2015,7,Summer,0,0,Monday,Weekday,Monday,Weekday,17,18,Work,Evening,26.0
221652,2016-06-16 15:01:00,2016-06-16 15:26:00,SEA00263,1501.852,REI / Yale Ave N & John St,2nd Ave & Pine St,SLU-01,CBD-13,Short-Term Pass Holder,,,2016,6,Summer,3,3,Thursday,Weekday,Thursday,Weekday,15,15,Work,Work,
94620,2015-06-21 12:46:00,2015-06-21 13:05:00,SEA00161,1112.406,1st Ave & Marion St,2nd Ave & Pine St,CBD-05,CBD-13,Short-Term Pass Holder,,,2015,6,Summer,6,6,Sunday,Weekend,Sunday,Weekend,12,13,Work,Work,
67325,2015-05-02 16:26:00,2015-05-02 16:51:00,SEA00192,1503.815,E Blaine St & Fairview Ave E,Dexter Ave & Denny Way,EL-03,SLU-18,Short-Term Pass Holder,,,2015,5,Spring,5,5,Saturday,Weekend,Saturday,Weekend,16,16,Work,Work,
222082,2016-06-17 11:02:00,2016-06-17 11:06:00,SEA00260,195.25,6th Ave & Blanchard St,9th Ave N & Mercer St,BT-04,DPD-01,Member,Male,1990.0,2016,6,Summer,4,4,Friday,Weekday,Friday,Weekday,11,11,Work,Work,26.0
135817,2015-08-26 18:18:00,2015-08-26 18:42:00,SEA00159,1397.311,12th Ave & E Mercer St,12th Ave & E Mercer St,CH-15,CH-15,Short-Term Pass Holder,,,2015,8,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,18,18,Evening,Evening,
37804,2015-02-16 08:39:00,2015-02-16 08:46:00,SEA00363,433.208,3rd Ave & Broad St,Republican St & Westlake Ave N,BT-01,SLU-04,Member,Male,1975.0,2015,2,Winter,0,0,Monday,Weekday,Monday,Weekday,8,8,Morning,Morning,40.0
453,2014-10-13 11:41:00,2014-10-13 11:51:00,SEA00178,571.807,Occidental Park / Occidental Ave S & S Washington St,1st Ave & Marion St,PS-04,CBD-05,Member,Male,1953.0,2014,10,Fall,0,0,Monday,Weekday,Monday,Weekday,11,11,Work,Work,61.0
116934,2015-07-27 10:42:00,2015-07-27 10:48:00,SEA00150,368.242,12th Ave & E Denny Way,12th Ave & E Mercer St,CH-06,CH-15,Member,Female,1987.0,2015,7,Summer,0,0,Monday,Weekday,Monday,Weekday,10,10,Work,Work,28.0
216333,2016-06-03 09:06:00,2016-06-03 09:21:00,SEA00303,883.008,Summit Ave & E Denny Way,3rd Ave & Broad St,CH-01,BT-01,Short-Term Pass Holder,,,2016,6,Summer,4,4,Friday,Weekday,Friday,Weekday,9,9,Work,Work,
30107,2015-01-21 15:22:00,2015-01-21 15:29:00,SEA00386,415.089,PATH / 9th Ave & Westlake Ave,2nd Ave & Blanchard St,SLU-07,BT-05,Member,Male,1987.0,2015,1,Winter,2,2,Wednesday,Weekday,Wednesday,Weekday,15,15,Work,Work,28.0
13359,2014-11-13 17:04:00,2014-11-13 17:07:00,SEA00427,192.706,PATH / 9th Ave & Westlake Ave,Republican St & Westlake Ave N,SLU-07,SLU-04,Member,Male,1971.0,2014,11,Fall,3,3,Thursday,Weekday,Thursday,Weekday,17,17,Work,Work,43.0
251593,2016-08-23 08:02:00,2016-08-23 08:11:00,SEA00408,519.06,12th Ave & E Denny Way,City Hall / 4th Ave & James St,CH-06,CBD-07,Member,Male,1991.0,2016,8,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,8,8,Morning,Morning,25.0
254949,2016-08-31 07:54:00,2016-08-31 07:59:00,SEA00312,292.956,Harvard Ave & E Pine St,Westlake Ave & 6th Ave,CH-09,SLU-15,Member,Male,1980.0,2016,8,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,7,7,Morning,Morning,36.0
51890,2015-03-29 13:48:00,2015-03-29 13:58:00,SEA00318,626.13,PATH / 9th Ave & Westlake Ave,Occidental Park / Occidental Ave S & S Washington St,SLU-07,PS-04,Member,Male,1973.0,2015,3,Spring,6,6,Sunday,Weekend,Sunday,Weekend,13,13,Work,Work,42.0
7322,2014-10-29 15:34:00,2014-10-29 15:40:00,SEA00247,339.785,REI / Yale Ave N & John St,9th Ave N & Mercer St,SLU-01,DPD-01,Member,Male,1976.0,2014,10,Fall,2,2,Wednesday,Weekday,Wednesday,Weekday,15,15,Work,Work,38.0
94713,2015-06-21 14:25:00,2015-06-21 14:36:00,SEA00365,679.232,2nd Ave & Pine St,2nd Ave & Spring St,CBD-13,CBD-06,Short-Term Pass Holder,,,2015,6,Summer,6,6,Sunday,Weekend,Sunday,Weekend,14,14,Work,Work,
57733,2015-04-14 15:29:00,2015-04-14 15:44:00,SEA00108,891.497,7th Ave & Union St,Key Arena / 1st Ave N & Harrison St,CBD-03,SLU-19,Short-Term Pass Holder,,,2015,4,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,15,15,Work,Work,
117072,2015-07-27 14:59:00,2015-07-27 17:04:00,SEA00145,7483.609,PATH / 9th Ave & Westlake Ave,PATH / 9th Ave & Westlake Ave,SLU-07,SLU-07,Short-Term Pass Holder,,,2015,7,Summer,0,0,Monday,Weekday,Monday,Weekday,14,17,Work,Work,
26257,2015-01-07 09:40:00,2015-01-07 09:44:00,SEA00185,215.534,2nd Ave & Pine St,Westlake Ave & 6th Ave,CBD-13,SLU-15,Member,Male,1981.0,2015,1,Winter,2,2,Wednesday,Weekday,Wednesday,Weekday,9,9,Work,Work,34.0
2535,2014-10-17 17:55:00,2014-10-17 18:00:00,SEA00387,306.811,Cal Anderson Park / 11th Ave & Pine St,E Harrison St & Broadway Ave E,CH-08,CH-02,Short-Term Pass Holder,,,2014,10,Fall,4,4,Friday,Weekday,Friday,Weekday,17,18,Work,Evening,
235920,2016-07-19 10:57:00,2016-07-19 11:14:00,SEA00218,1062.217,Key Arena / 1st Ave N & Harrison St,1st Ave & Marion St,SLU-19,CBD-05,Member,Female,1953.0,2016,7,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,10,11,Work,Work,63.0
180690,2016-01-29 19:22:00,2016-01-29 19:36:00,SEA00186,838.028,E Harrison St & Broadway Ave E,12th Ave & E Yesler Way,CH-02,CD-01,Member,Female,1982.0,2016,1,Winter,4,4,Friday,Weekday,Friday,Weekday,19,19,Evening,Evening,34.0
229387,2016-07-04 15:00:00,2016-07-04 15:30:00,SEA00210,1814.296,12th Ave & E Mercer St,E Blaine St & Fairview Ave E,CH-15,EL-03,Short-Term Pass Holder,,,2016,7,Summer,0,0,Monday,Weekday,Monday,Weekday,15,15,Work,Work,
28375,2015-01-14 20:00:00,2015-01-14 20:03:00,SEA00096,216.571,REI / Yale Ave N & John St,Dexter Ave & Denny Way,SLU-01,SLU-18,Member,Male,1987.0,2015,1,Winter,2,2,Wednesday,Weekday,Wednesday,Weekday,20,20,Evening,Evening,28.0
2560,2014-10-17 18:30:00,2014-10-17 18:54:00,SEA00270,1430.904,Dexter Ave & Denny Way,15th Ave E & E Thomas St,SLU-18,CH-05,Short-Term Pass Holder,,,2014,10,Fall,4,4,Friday,Weekday,Friday,Weekday,18,18,Evening,Evening,
230766,2016-07-08 07:42:00,2016-07-08 07:53:00,SEA00305,628.86,15th Ave E & E Thomas St,2nd Ave & Pine St,CH-05,CBD-13,Member,Female,1990.0,2016,7,Summer,4,4,Friday,Weekday,Friday,Weekday,7,7,Morning,Morning,26.0
185590,2016-02-23 10:57:00,2016-02-23 11:08:00,SEA00045,699.94,12th Ave & E Denny Way,6th Ave S & S King St,CH-06,ID-04,Member,Male,1973.0,2016,2,Winter,1,1,Tuesday,Weekday,Tuesday,Weekday,10,11,Work,Work,43.0
104958,2015-07-08 15:12:00,2015-07-08 15:29:00,SEA00220,1014.196,Republican St & Westlake Ave N,2nd Ave & Pine St,SLU-04,CBD-13,Short-Term Pass Holder,,,2015,7,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,15,15,Work,Work,
184941,2016-02-20 13:59:00,2016-02-20 14:07:00,SEA00319,459.144,12th Ave & E Mercer St,Seattle University / E Columbia St & 12th Ave,CH-15,FH-04,Member,Male,1985.0,2016,2,Winter,5,5,Saturday,Weekend,Saturday,Weekend,13,14,Work,Work,31.0
135547,2015-08-26 11:51:00,2015-08-26 11:58:00,SEA00394,427.91,Republican St & Westlake Ave N,E Blaine St & Fairview Ave E,SLU-04,EL-03,Member,Male,1971.0,2015,8,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,11,11,Work,Work,44.0
98056,2015-06-27 14:12:00,2015-06-27 14:19:00,SEA00068,416.187,E Harrison St & Broadway Ave E,Cal Anderson Park / 11th Ave & Pine St,CH-02,CH-08,Member,Male,1982.0,2015,6,Summer,5,5,Saturday,Weekend,Saturday,Weekend,14,14,Work,Work,33.0
59897,2015-04-18 15:57:00,2015-04-18 16:21:00,SEA00395,1407.181,REI / Yale Ave N & John St,2nd Ave & Pine St,SLU-01,CBD-13,Short-Term Pass Holder,,,2015,4,Spring,5,5,Saturday,Weekend,Saturday,Weekend,15,16,Work,Work,
30982,2015-01-24 16:46:00,2015-01-24 17:12:00,SEA00353,1564.821,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St,WF-04,WF-01,Short-Term Pass Holder,,,2015,1,Winter,5,5,Saturday,Weekend,Saturday,Weekend,16,17,Work,Work,
186914,2016-02-29 12:11:00,2016-02-29 12:14:00,SEA00356,206.414,6th Ave & Blanchard St,Republican St & Westlake Ave N,BT-04,SLU-04,Member,Female,1984.0,2016,2,Winter,0,0,Monday,Weekday,Monday,Weekday,12,12,Work,Work,32.0
